text,label
i feel pain or aching in can stop,depression
i like to feel respected by a guy i m with not abused,not depression
"I'm 81 and I still eat animal crackers

 #EMABiggestFans1D",not depression
i didn t feel like doing much chris and i mostly just took too many pictures of unimportant stuff,depression
i always seem to have some kind of life upheaval or additional work stress that makes it hard to feel thrilled about the upcoming holidays,not depression
i did manage two short runs and a walk but today im back to feeling just shy of awful,not depression
i feel like my good friend narcissism might have something to do with that well that and a spoonful of boredom,not depression
i do not know what to do in my current space to make myself feel more comfortable,not depression
@EmmaLouisaSuttl Hit the clam chowder.Thanks for the wishes and the card,not depression
i feel lousy on a daily basis,depression
i feel guilt that i was cranky last night and didn t fully embrace my evening alone with the boy,not depression
im feeling adventurous and fiesty i stop comparing myself to everyone,not depression
i can look back at it and feel satisfied that i saved all those cultures from a terrible fate and that my time spent in the job was not in vain because the results of my efforts will benefit students for decades to come,not depression
i feel like the sequel was ok but overrated not as great as so many deem it to be,not depression
"""@MotherJones: 10 birds your grandkids may never see, thanks to climate change http://t.co/XqmXHkAsWt http://t.co/RbITeGRnhm"" #Climate",not depression
Peace my friend..Only Peace..I am not your enemy..Dont say that word again..Look at my Facebook wall..One of my best friends ever was a Moor,not depression
i feel accepted and loved and a place where i belong,not depression
"RT @allly_sunn: ""That's what that means..some kid called me at like 1 in the morning asking me if I wanted to hit the slopes...""",not depression
"@lauramartyy ""wait n as in nick or m as in mick?"" &#128514;&#128514;",not depression
i just feel so listless from the gloominess of it all,depression
i set my mind to wanting a specific item needing it for a specific event or at a specific time i find ill end up spending more than i want to because i feel pressured by constraints,not depression
&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/dyYvrEJAm3,not depression
i am feeling that it my be a more dangerous task than dancing in a lightening storm with an umbrella,not depression
i feel like i mother at the expense of being productive,not depression
i feel like no other day should be less valuable than another because of a certain event is going to happen,not depression
i have eaten at many restaurants and feel that we enjoy the cheaper but much more delicious eateries than these more elegant but lacking in spice and flavor places,not depression
i can easily wind up feeling inadequate as i look at all of the beautiful pictures and see what it seems like everyone else is doing and thinking,depression
"RT @beauty_briii: One of my classmates offered my teacher and brownie and someone said ""you trying to earn brownie points"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",not depression
i feel this piece is extremely resolved and cohesive making it one of the most successful arist s books i have ever seen and experienced,not depression
i lay here still awake i find myself feeling unhappy,depression
i feel is truthful the fun always lies in having an idea and seeing it realized and not soo much in the object or goal,not depression
"1) RT @naeluckyass: @ILoveBigTracy @Therealalonig no I'm not crossed eyed, I'm albino. Can't control that",not depression
i remember feeling so lonely as a child in my room even though i had a lot of toys to keep me occupied,depression
i feel so unhappy about this,depression
Sweet! Just found that box of Twinkies I bought last year for $225.00! I bet its at least tripled by now! Such a no-brainer buy!,not depression
i feel helpless because i cannot stop it,not depression
i think if youre sad a top tip is to eat lots and lots and lots and lots of it until you feel very satisfied and a maybe a bit queasy,not depression
@BlackManUSA @chrislhayes well that's some cracker jack secret service work there. jfk anyone?,not depression
i feel strongly it could be helping people and doing what i am unsure of but it isn t within the us,not depression
i actually feel quite scared to get back to exercising because i feel like ive lost so much strength and condition and put on so much weight,not depression
i don t know if he knew about buffy but i for one was feeling nervous about how the whole multiple dogs on a flight thing was going to pan out,not depression
i feel like a mollusk repeatedly beaten with a wet cloth and stabbed times in the back just for the sake of it,depression
ion like papoose but he went in lol,not depression
i am feeling impatient in so many ways but i am equally aware that it is important to learn all i can while im in this season,not depression
i feel a bit dumb,depression
i know mom s who would take once look at my facebook profile and feel envious of all the fun i seem to be having out with my friends the carefree state that my life is in where i am only responsible for me and can pick up at any time and go away for the weekend,not depression
@kamkamluvsblk Yeah one called me a race traitor lol,not depression
i feel im being hated,depression
when i heard that my sister had shouted at my friends cousin at their place,not depression
i made the other day which more or less sums up how i feel about the delusion of my life for the past years or so i became somewhat frightened of myself and decided to get a little distance from that guy,not depression
im feeling somewhat optimistic that in i wont be that damn coward,not depression
Charlie Daniels Goes Off on &#8216;Satanic Evil&#8217; http://t.co/3haWjFavUz,not depression
Amazing. You know what they say about birds of a feather http://t.co/mefmPB3aW5,not depression
i oil rich in omega reverses the look and feel of damaged hair as it weightlessly restores bounce for full flowing styles,depression
i am feeling oh so low,depression
i would feel timid wearing them beacuse id try to not get them dirty etc,not depression
i feel like i have been faithful enough that i have proved myself and paid my dues but faith is not stagnate,not depression
i feel it needs to be respected for its own sake,not depression
I used to picture him coming up the wadi to FOB Sharana with a barrel of brandy for me @iiarwatch,not depression
"Former TOWIE star Charlie King comes out http://t.co/yU3XKXbCyt @YouTube

Inspiring. Congrats @CharlieKing85 and welcome to the family :)",not depression
&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/Br7el4ZXrw,not depression
i think i m also feeling restless,not depression
Sebastian is high on cat nip rn,not depression
"Can someone please explain to me, Why are the birds so angry &amp; destroying pigs' homes?",not depression
i left feeling thoroughly invigorated and ready to face a new year of craft challenges so big kudos to the wonderful organizers at hello craft for a truly awesome summit,not depression
i personalities that can feel pain and suffering,depression
im feeling particularly brave my armpits but common sense be damned,not depression
RT @Yankees: Time to bounce in the Bronx. #LetsGoYankees #Walkoff http://t.co/W5ATfRsLKK,not depression
i was feeling a bit discouraged and her words really hit home,depression
im feeling a bit apprehensive but excited as well,not depression
@daggerbyte @MichaelSmartGuy @spacej_me @pizzahut Given the rickety slant of that roof I'd say more like Pizza Shanty,not depression
i feel respected when for months you only tell me you love me when were alone and when it strikes your fancy,not depression
"@brandonDGK420 the only boards I still have from them are just the tie dye ones, monkey edition, black and silver , and the newest ones",not depression
RT @spurs: It's a bird...It's a plane...It's SuperManu #NBASuperHeroes,not depression
i cant stop feeling delighted with myself,not depression
How is Angry Birds the movie going to work? They're just floating bird heads?,not depression
i ran upon it while looking for a cute saying to add to address change cards planning ahead and feeling positive,not depression
RT @DragonBallDeez: *Atlanta RT @PacDaGoat: Houston has so many trash drivers,not depression
i feel rebellious because i don t particularly like watching romcoms but i get the feeling that i may be pretty good at writing them,not depression
"RT @Toxicityy1: Gwen Stefani's new single is trash. her, hilary duff, britney and fergie have to give it up and go raise your kids and judg&#8230;",not depression
"""@M_Rad: &#8220;@DezDLT: ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http://t.co/tYCIhD6PkW&#8221; yes lmfao""@soccerboy_04",not depression
"RT @goddesslaney: @lajouetreine if you give that statement any thought at all you will realize it makes no sense. At all. Please, think abo&#8230;",not depression
RT @DanielGennaoui: A bird that courts females by building a beautiful nest with bright objects: http://t.co/gi2rRlGRo6 &#8230; #wildlife http://&#8230;,not depression
i confess to feeling a bit nervous now though there are some very talented people in the group,not depression
@tonipmusic woahh!! Ahha I remember her from Charlie and the Chocolate Factory! Who do you think killed Lucy? I think it was Abby,not depression
im feeling playful takes user to an interactive google doodle such as the one for pac man,not depression
Inbed eating left over poppadom. #livinthedream,not depression
i didnt feel the stress i was under at telstra was worth it and with out thinking i just resigned,depression
At a point where I've got to make a tough life decision. Ice black translucent sole or solid black sole on my KD VI's. Blk or orange airbag,not depression
ive struggled with feeling inadequate or subpar in various areas of my life and i know i always will,depression
"RT @TheEagleFazi: Almost 83% of children in Balochistan have never been to school, followed by 80% in Sindh, 75% in KP and 60% in Punjab. #&#8230;",not depression
i cant stop talking even though im already feel weird uncomfortable feeling swarming me but still my mouth keeps saying unnecessary word,not depression
i can feel the tortured emo poetry coming on already,not depression
i hurt went on and found someone more worthwhile so why when i cast my mind back to those times does it still make me feel ashamed,depression
i do not however feel in any way hostile to anyone or capable of violence,not depression
i feel frustrated when i have new music and new lyrics that clearly have nothing to do with each other,not depression
i was starting to feel the kick of the alcohol and jerald was slightly amused and said he would probably see me down half an hour later,not depression
i think it is common to feel helpless at times like this,depression
RT @AP_Noticias: #&#218;LTIMAHORA El republicano Charlie Baker elegido gobernador de Massachusetts. #Election2014 #APracecall http://t.co/qkbWQ&#8230;,not depression
mimi trash lol,not depression
"RT @Forbes: 52% of the world's mammals, birds, reptiles, amphibians &amp; fish vanished between 1970 &amp; 2010: http://t.co/MImizth0OZ http://t.co&#8230;",not depression
i feel my gorgeous boyfriend throw me up against the wall of the toilet cubicle,not depression
&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/McOZNHt7N2,not depression
im feeling much devastated,depression
i feel like oh please why im so fake again but the spazzing thingy about gikwang is not fake,depression
@KenSuttling Man City and the Yankees have got together to form the 20th MLS club.They begin playing in 2015.,not depression
i feel like disbanding this popular server would let down the community and him which seems very selfish of me,not depression
i was saying that ive been feeling unhappy besides having all those assignments im feeling unhappy also because im feeling kinda lost,depression
i feel that things i learn in my course so useful right now,not depression
RT @michael28754837: Come On Yankees Lets Keep This Game Going!!! We Must Win!!!!&#9918;&#65039;&#9918;&#65039;&#9918;&#65039;,not depression
"RT @jrsalzman: Buzzfeed males who live in the city and buy meat under plastic, mock girls who use guns and go hunting. Who is more manly?",not depression
i can never seem to get on the good foot and i feel so crappy,depression
i only get a couple of s i feel that my posts have been useful and when i get comments i am really chuffed,not depression
i feel drained mentally and physically and i really need to get back to a better spot,depression
i got home feeling extremely sleep deprived and spent a week getting caught up on all the different post conference emails and phone calls not to mention sleep and laundry,depression
i would feel lucky to call any of the materials and kits on your site mine they are just beautifully curated,not depression
i think i was addicted to feeling miserable and inadequate especially through the times in college when my teachers drove me to my own breaking point,depression
i remember moments of feeling lost or hopeless when i was younger,depression
i feel that this is a very important subject to discuss,not depression
New test makes your poop neon colored if you have colon cancer &#8594; http://t.co/GiGzo0ntpD,not depression
i love feeling brave,not depression
"RT @tsgnews: UPDATE: Collegian dressed as yellow Teletubby will face charges for break-in, theft of Chinese food leftovers... http://t.co/S&#8230;",not depression
I can't watch Charlie St. Cloud because I cry like a little baby. Every. Single. Time. &#128557;&#128557;&#128557;&#128557;,not depression
i sound so entitled but you cant help but to feel disappointed even though you already knew you were going to be,depression
i very close with the founder its amazing to feel that a purchase is supporting artisans trying to find their way out of poverty,not depression
i feel some super shifting some super circles,not depression
"RT @eidolon_ebooks: dreamt i was in a trash bag, btw.",not depression
i had been feeling rather unhappy lately because id been feeling left out of groups friends,depression
#IU 8 straight nation #college soccer champions! Wow! #hoosiernation #hoosiers &#9917;&#127942;,not depression
i feel special now its just fun to say lol amvassago of the i just cant stop laughing when ever i read something and then i see beefy amkris toshibalol amits an epic word so is beef cake amvassago of the nooo,not depression
i trust my kids however i feel helpless enough in here over so many things and i m upset at the lack of respect for the few little things i asked them not to do,not depression
im an introvert by which i mean i get re energized being alone and preferably in a quiet place so times in the crew galley when there are a lot of people in a relatively small place all talking at once can leave me feeling drained and in need of a dark room with nothing but whale noises,depression
i grow learn more and mature a little more which really makes me feel a sense of joyful peace within,not depression
i crossed the line targeting the developer more than the game and hurting feelings that didn t need to be hurt,depression
Done for the Yankees,not depression
im tired of feeling like im worthless and like there is no future for me,depression
"RT @KHOU: Charlie Strong took the longhorn logos off his players' helmets: They have to earn it back.

&#160;&#160;&#160;&#160;&#160;&#160; http://t.co/HvNUJT6Ss2 #Sport&#8230;",not depression
i have lost kg and feeling fab,not depression
i get the feeling that after today and yesterday ive gained back every pound ive lost,depression
i feel completely isolated in the world thinking that i m the only one like me,depression
@_SparkleLikeZen saves you a brownie*,not depression
RT @PeteRose_14: On this day 1941 the #Yankees Joe DiMaggio goes 0 for 3 with a walk vs Cleveland #Indians to end his 56 game hitting streak,not depression
i generally use this icon when im feeling playful or childish which is a fairly large percentage of the time,not depression
"My Hawaiian thought of the day, No Aloha for muzzie pigs, EVER!",not depression
i am exceedingly lucky and i don t work this hard because i feel some sense of frustrated obligation that is resented,not depression
i feel a timid six other times a wise sixty six,not depression
i feel so unhappy even with it,depression
i feel amused at the absurdity of it all,not depression
i had a feeling you were in need of a gorgeous envy,not depression
"RT @ProBirdRights: i see you again didn't election bird for government, america. that okay. i guess i just take this free cookie for everyo&#8230;",not depression
"RT @SportsCenter: BREAKING: Louisville coach Charlie Strong is expected to accept Texas job, according to ESPN &amp; media reports &#187; http://t.c&#8230;",not depression
"RT @ticiaverveer: Royal city of the Kushite kings at Meroe (Sudan),near River Nile.It was the seat of the rulers who occupied Egypt http://&#8230;",not depression
i also cant sleep because all my life feels totally totally fucked and it makes no sense at all on one level i am sober and therefore all should be well but i have been living in so much self centered self willed thought and action and iam in such a world of pain right now,not depression
i actually read it im left feeling disillusioned and all the insecurities single ladies attempt to play down on a daily basis surface without me wanting them to,depression
i have been feeling less than creative and more like a sad sack,not depression
i often feel real gloomy theres always another large government program on the horizon our freedoms are consistently contracted our wallets are pilfered for the benefit of fat cat corporate bankers and the public continues to vote in the politicians who steal from us every day,depression
i knew i wanted frosting to decorate the cookies and write a message but was thinking of the cream type frosting which uses butter or shortening and feeling a little hesitant about adding all that fat trans fat no less,not depression
i feel a change coming espa a hd target blank rel nofollow title google img src http sky sport,depression
"WEBBERS! RT @DMILZ4: Sz13 vnds restorers dream, cracked midsole, sole separation, and fogged bubbles. 150 http://t.co/yC81VG2kg1",not depression
i feel like it may have been a missed opportunity too,depression
im not feeling deprived at all although i do wake up ravenous in the morning,depression
i feel so doomed all the time,depression
"RT @McNarstle: And she's watchin' him with those eyes / And she's makin' him linguine &amp; clams with that body, I just know it!",not depression
#PDPLive is on November 10th. Get your early bird tickets from http://t.co/7xcL4Kyiuv @LifeOfShan http://t.co/ZcnP1ljoOW,not depression
RT @Ih8lightskins__: redskins gonna win and thats all im saying for the night,not depression
"&#8220;@WORSTRAPLYRlCS: http://t.co/hE19TIfqFX&#8221;

How is this trash...",not depression
@adnanESPN Houston was top five in AHL attendance while Aeros were here. The transplanted snow bird would love a team.,not depression
i don t always remember to do this but when i m feeling bitchy and down on the world if i stop and take a moment to breathe and think about everything i m grateful for the joy seeps back,not depression
Nike DC is trash.,not depression
i now feel so determined to smash round and really give her something to be proud of,not depression
"RT @PurelyFootball: Well done to @kimabakken who correctly answered Almeria. 26 yellow, and 1 red card so far this season.",not depression
i knew i had reached there after the continuous bumps that made me feel obnoxious due to the devastating condition of the roads,not depression
RT @jemelehill: Just saw Dawn of The Planet of the Apes. One of the better moves I've seen this year. I didn't know if I wanted the apes or&#8230;,not depression
&#8220;@yungtfti: I feel sorry for anyone who paid for LIC because edc is trash music&#8221;,not depression
RT @bunnyasmin1125: I Still Be Craving An Oreo McFlurry b;,not depression
i feel so beaten down by the constant anxiety and frustration of looking for word and being constantly disappointed,depression
i understand the logic of having a student congress but i cant help but feel thats its really really really boring,depression
i don t feel you all the time and you re not always on my mind but i ve got you from time to time and i know the divine yes i know the divine it all began at mount sinai,not depression
Nothing more yokel MSU fan than to constantly reassess Izzo *aka our only consistent winner since D. Daugherty or Biggie flipping Munn*,not depression
i have been feeling pleased with myself for being really healthy this pregnancy,not depression
I from the planet of apes king Kong clips,not depression
i really feel deprived,depression
i am sick of you feeling sad and upset so lets do angry because angry i can handle,depression
i feel frightened or anxious,not depression
i know it wouldn t have solved anything but i m sure that it would have momentarily made me feel less agitated for sure,not depression
i consider roethisberger stating how he feels the steelers offense should have run to be successful and win the game,not depression
i feel fearful,not depression
i feel really greedy saying that,not depression
i hope that this does not deeply affend anyone but if it does than maybe you know who i feel now after years of being a faithful catholic to be told you are going to hell anyways because of what you do in the privacy of your own home,not depression
@skyereyes_ you a Oreo cookie now.,not depression
i also love seeing a star emerge and i feel like in a few years everyone is gonna know and i can be one of those people who says obnoxious things like bah,not depression
Man in zebra print dress robs bank http://t.co/3xaPAYzbge,not depression
"@MattLaCasse His do not, until playoffs. But luckily, this means that any future kid will definitely root for the Yanks. #priorities",not depression
It ain't April Fool's yet.. &#171;@IGiveEmNathan Jay Z trash&#187;,not depression
I was in love with Charlie &#128553;,not depression
Next time you leave magic trash in my jacket try not to have your initials written on them. @whatupag http://t.co/tFV1cZtr,not depression
i can t believe i feel so petrified,not depression
It's scientifically proven that no one can not cry at least once while watching Charlie St. Cloud.,not depression
ive tried and tried and every single person i hang out with i just feel like everything about it is fake,depression
kit kats trash,not depression
i also feel at times that i must have been a vain person in an earlier reincarnation and that i have learned to look beyond personal beauty and be beautiful from the inside and reflect it through my spiritual to my physical,depression
ive been feeling really unsuccessful in a lot of ways,depression
i end up feeling so unwelcome i go into a spare bedroom being used as a coat closet take the xanax i had been saving the entire time and pass out,depression
i shall have to stay feeling neglectful of all things art related,depression
"@CokaMoschiach_ his defense is trash, and he's been rocked by Jesus Soto Karass, and Diego Chaves.",not depression
i will usually tell him that i was feeling frustrated for whatever reason and ask him to help me fix it,not depression
RT @caseykim12: Your sole purpose is to make money. Otherwise you'd suggest violence prevention policies that actually WORK. @piersmorgan,not depression
i feel even more blank than before,depression
RT @LilyBean1313: And I thought I had a problem! #Oreos http://t.co/jfrBKzE1T5,not depression
i feel privileged to have read this work as it fulfilled everything i want out of a book,not depression
@vernon1488 this is my female grand champion Jesse. She heard a bird outside. http://t.co/1OINieeJ9c,not depression
i feel and oh how my heart broke,depression
Acid yellow http://t.co/hkpOM1iM,not depression
@DHSJournal I run CP in our community. Local cops treat ppl like trash for that. I hate it. Makes ppl think its a waste,not depression
i hope i did not make you feel greedy o shit i hope i did not make you feel greedy or whore like sniiiiifff honey i was just trying to make you feel loved and happy,not depression
im sure there are plenty of lovely parties going on but im not feeling very sociable whats new,not depression
i feel hated loathed,depression
i woke up feeling terrific today and my head is so clear,not depression
i realized that it s those goddamn fat ass greedy son of a bitches that made me feel so humiliated so alone and so ugly,depression
i did not feel as hopeful yesterday our small number my childrens misbehavior during the service and the difficult hurried pace of the day before and after left me frayed and vulnerable,not depression
@CogitoErgoBibo Penske runs the 22 in NASCAR. It's yellow. There's a sponsor already there. #WouldMakeALottaSense,not depression
@PeterClifford1 @Penny_G @AngryBraveHeart @SheikhKhalifaPM love H.birds! Used to feed them when I lived in WA state. Hv them on mtn in S.Ore,not depression
ive spent years feeling resentful and trying to curb that feeling of resentment,not depression
i dont know why but every time i feel like i am doing someone a favor all the time i start to feel burdened and stressed by that,depression
i was also feeling pretty low being fired four days before christmas,depression
&#8220;@Queendev_: My leave out is trash &#128552;&#8221;&#128557;&#128557;&#128557; u sick,not depression
@darrenburton_ and take the trash out and separate the recyclables,not depression
"@RobertGBeckel: ""Do you know how good Ho-Ho's are at 2am?"" @AndreaTantaros answers, ""You haven't given up all your ho-ho's."" Whoa. @TheFive",not depression
i feel very satisfied to have gone through this challenge,not depression
i continued on my way despite feeling a bit strange with my flexy new shoes and sweat soaked back,not depression
RT @TheTumblrPosts: This is why Charlie Sheen is an idol http://t.co/6ovXRtTxtN,not depression
im ready to start my shots again that two and a half weeks off just flies and im feeling miserable about it the thought that these peeps will be helping me through it makes it a bearable experience to the point where when this whole thing is done and dusted i will actually miss them all,depression
i feel a little less burdened,depression
i have no idea why this particular region seems to lack a visibly necessary outer carniola as well and i feel actually somewhat bothered by this possible evidence of lack of suburban spirit,not depression
i feel that a truly valuable lifestyle is available to anyone here who chooses it,not depression
i forgive myself for accepting and allowing myself to feel uncertain about my application within this i reveal that i feel uncertain within myself,not depression
"@michigannews13 wow. Thats great language coming from a HS coach, you sure are a role model, you're trash, just like your account",not depression
RT @iLLmak3Ufamous: Touch my swag. Wish you could. RT &#8220;@VizyIsIgnant: I LOOK FLY. I LOOK GOOD. RT @Wisdom_Stature: On my momma.... On my ho&#8230;,not depression
I want to go to the pumpkin patch but the love birds will make it a date and then the rest of us will be uncomfortable.,not depression
i feel shaken open as though my heart were broken into and there are no words to speak,not depression
"When all else fails, blast bare nips",not depression
i can eat but allow myself one naughty item of my choice to avoid feeling deprived,depression
"Jihadis claim to have shot an #Iraq army Mi-35 attack helicopter in Beji &amp; identify its pilot by name, rank",not depression
"Grandma: ""(Macon) is a rinky dink mosquito-filled cop-infested swamp."" LMAO",not depression
i dont really have any details to share but i feel like blogging and letting all of you know that i am ecstatic,not depression
i feel guilt from inaction and spend much of my time helping and supporting others,not depression
i use this day and night and sometimes when i feel my face is really dirty ill use this img height id irc mi src http c,depression
im feeling anxious all im really trying to do is project the exact opposite,not depression
ive worked plenty of them and have yet to find one that leaves me feeling satisfied with the way ive spent another day that i will never get back,not depression
All I wants is to represent da life o da colored man.,not depression
when i learnt that i had been admitted to the university,not depression
im left feeling paranoid and like it keeps getting harder to feel happy,not depression
i can feel the joy god must have felt in creating a spot such as this and i feel the joy he has in calling me his beloved,not depression
i feel extremely jealous when ranbir works with other directors ayan mukerji filmfare,not depression
"@1Corinthians126 #BlessJesus Yes,#Felt..and touched the soles of the humanity with stains and impressions that only leaves its reflections.",not depression
I hate Hashtag activism. No lie. I think 95% of it is trash.,not depression
@Hendrixoxo lemme guess you wore the hilly hicks sweats/leggings &#128514;&#128514;&#127874;&#127856;&#128079;&#127825;,not depression
i never kissed a guy because every time i d try i d freak out and feel disgusted,not depression
@Linnlondon1 I want some clams on the half shell :-) http://t.co/uFCAjNNQTZ,not depression
@RichardEngel ugh..and lemme guess they have yellow cake too? Heard this story before..,not depression
i wish i could take my feelings and sort them as i would a messy file,depression
"@TheRyanAdams word, bird",not depression
RT @BoatBuilder_: call me a free bird,not depression
Thanks Charlie @Charlie4927 @RevkahJC @StacyDmomof5 @PattiSM74 @cantUCIMblonde @Kacado,not depression
RT @TheMattEspinosa: She literally just put the whole trash bag on lmfao http://t.co/YiERskYrfc,not depression
i was so panicked i didn t feel it when my nails broke against the impenetrable wall of ice leaving red crescents of blood welling up on sensitive skin,depression
@1Corinthians126 #HolySpirit God still share HIS #Secrets Amos 3:7 blessings #Jesus,not depression
I love floating monkey heads as much as the next person but Active Surplus' website is just redonkulus. http://www.activesurplus.com/,not depression
i should just leave him be so he could go on his merry way and so i could stop feeling like i was just unimportant to him now,depression
"It's almost Christmas, Charlie Brown...",not depression
i feel that i need some divine direction in order to move forward with the things that god has called me to do,not depression
im feeling a little bit apprehensive about entering a new chapter again and having to prove myself all over again,not depression
"@jrlikeswhisky @ZwithR stegosaurus hissed like a snake, pterodactyl sounded like a crow,T-rex like a cross between a parrot and an elephant",not depression
i feel happy i feel elated but i also thank god for bringing me to this stage,not depression
i feel like i was lucky like a four leaf clover,not depression
@savannahx___ negative slopes aka a chart of my grades in math,not depression
I can't play flappy bird. It makes me angry.,not depression
i feel very honoured to be part of our fabulous team,not depression
im feeling a bit scared to consider putting myself out there by posting my work on a website frequented by professional artists but i decided to suck it up be a big girl and ask for feedback,not depression
i have a million untrieds to get through so ive decided to make a list and im using a random number generator when im feeling indecisive,not depression
&#128553; monkey mad,not depression
RT @BrosConfessions: Charlie Sheen is a legend #ForTheBros http://t.co/nbYjumIkQA,not depression
i will be thinking of each one of you i will be happy toast and feel my sincere huge magical group hug link rel stylesheet type text css href http jdelivery,not depression
i was feeling very depressed everyday in the midst of having my dream life,depression
RT @renz360: Got receipt ink on your soles? no problem. http://t.co/xYA7aLDUhU,not depression
i feel really ashamed,depression
The bird is the word. #EsuranceSave30,not depression
i feel really burdened by this days challenge,depression
waiting for my girlfriend to come from her apt to mine she was very late and i thought something awful had happened,not depression
i love getting my rockabilly look on for certain occasions i love feeling pretty,not depression
ive heard it so many times already im already feeling skeptical of whatever they say,not depression
im feeling generous for my fellow bookworms and kiddies even if youre just a kid at heart,not depression
@Nashgrier purple monkey,not depression
i also hate the feeling of forcing my values onto others not celebrating not buying others gifts for the sake of not supporting consumerism,not depression
I remember laying on a hospital bed after being shot ranting about how coconut shrimp was trash.,not depression
i have but i still feel so useless worthless and even worse alone,depression
i continue without alva and noe but tell her that ill be out on the course as long as she is and after awhile i try running and even that feels ok,not depression
i also have learned that feelings cant hurt me unless i hold on to them,depression
i listen to this song i can feel a sorrowful atmosphere,depression
i think it affects me so much because it results back to one of my biggest flaws which is not feeling enough pretty enough smart enough you name it,not depression
i never feel like i have it perfect sometimes i lean a little too heavy on the work which means more chaos at home and sometimes i lean a little too heavy on the home which means i get a little lonely and cranky,not depression
i spray it all over my body during afternoons to beat the heat because its refreshing doesnt sting unlike regular baby colognes and the fresh scent is very energizing just the thing i need to keep me from feeling drained and lazy in this intense heat,depression
i feel really glad that i dont look like the celebrities out there that are so beautiful she told dr,not depression
i feel much more relaxed this year said jane pollicino who came to ground zero tuesday morning to mourn her husband who was killed at the trade center,not depression
i secretly well i guess not secretly anymore feel insecure about this but at the same time want them to learn how to come up with common ground by themselves,not depression
"I done been to the top, I done sipped the juice/ and with that being said, bird crumbs will NEVER do!",not depression
i am feeling rather bitter and rather defeated over a multitude of subjects but lets talk about the main one,not depression
@louisck a video i made -- Porn Actress Sexy Capri Anderson Kissing Video with Charlie Sheen http://t.co/VTH4r762 via @youtube,not depression
A MESSAGE FOR ALL OF HUMANITY ~ Charlie Chaplin @mobengalfan @DISL_Automatic @mikehoho http://t.co/itDIRcNt7y,not depression
"RT @kathyislovely: 'che wigga! RT ""@wigga32: If she puts up with you it's because she loves you, now make it worth her while&amp; love her back&#8230;",not depression
This waiting thing is for the birds...,not depression
i can think about is how lonely i feel im all grouchy and agitated and esily airritated,not depression
RT @sydswag2: Buy me double stuffed Oreos and you can be my boyfriend,not depression
"Just spoke w/ @HispanicLinkNS legend, mentor Charlie Ericksen. Great to catch up w/ those who helped open doors for Latino journos #thankful",not depression
i realized grudgingly that a feeling of discontent had begun to rise in me,depression
i try my best to be stoic i try to keep myself from feeling any emotions by being carefree and far from serious,not depression
i feel so weepy like any moment i could just burst into tears,depression
Home to chicken and penne Alfredo and Oreos and banjo,not depression
RT @vexedmentals: draya really out catching a tan while her son looking out the window like the ikea monkey while everybody trick or treati&#8230;,not depression
"&#8220;@UTRagers: COLT MCCOY WINS&#8252;&#65039;
#HookEm&#128002;&#8221; he's still trash",not depression
i guess im feeling a bit vulnerable and looking for some input tonight,not depression
Can someone get me cheese and crackers,not depression
i will feel so glad to go sing me to sleep sing me to sleep i dont want to wake up on my own anymore,not depression
i also intended to study but that didn t happen either so here i am feeling a little less virtuous amp holier than thou than i would if i had actually done something constructive over the past week,not depression
i know a lot but i feel so stupid because i can not portray it,depression
The right for an English person to go about his business is more important than any suspicion of some rouge wog cop.,not depression
ive been feeling sooo inspired to wear black and white lately its probably because i follow all of these cool aussie girls with an amazing style on instagram,not depression
i feel the delicious heartburn,not depression
im proud of but having crafted something that other people care about even just enough to click through to makes me feel so wonderful,not depression
Magellan? You suck at trash talk. @physguy2 @submix8c,not depression
"""@iTrapWatermelon: tweety bird tho &#128514;&#128514;&#128514;&#128514;https://t.co/JbnoNM3N1P""",not depression
"""@nohands_24: ""@20ToLife_: ""@nohands_24: ""@DejaaLeeann_: @B_Coleman2 swears I'm #1 man"" easily"" easily"" behind Austin"" nip?",not depression
@tweebest clam it,not depression
i was able to feel slightly less obnoxious knowing that other girls were jonesing as hard as i am,not depression
"Mace For Your Wife, Charlie Brown? #rejectedpeanutsspecials",not depression
"""Brownies for my brownie"" I love this movie. &#128517;",not depression
RT @BlackNerdJade: RT @Parkour_Lewis: *Last 5 hours RT @the_blueprint the last hour and a half of work trash just for existing.,not depression
I should start wearing beanies more,not depression
i feel aching all over my body,depression
i feel relaxed at airports are the times the do occasionally occur when i have no luggage especially exceptional luggage,not depression
i wish i could say this led to me feeling socially accepted,not depression
i convince myself to write i feel like im just exposing how lousy i am at what im trying to do,depression
Watch out #ned! #crc #worldcup2014 #puravida http://t.co/DcAgrh4SLE,not depression
i can feel a little better about sunday maybe i can continue that good feeling and get back to the little hot bod i once rocked,not depression
"RT @sickipedia: I drove my daughter's guinea pig to the vet's this morning. 

I'm quite handy with my new Callaway golf clubs.

#sickipedia",not depression
i guess i feel irritated when great music gets ignored even if it is necessary,not depression
i feel bouncy and weird and strange and i love it,not depression
